filename,fold,target,category,esc10,src_file,take
1cargo_000392.wav,,0,,,,
1cargo_000393.wav,,0,,,,
1cargo_000394.wav,,0,,,,
1cargo_000395.wav,,0,,,,
1cargo_000396.wav,,0,,,,
1cargo_000397.wav,,0,,,,
1cargo_000398.wav,,0,,,,
1cargo_000399.wav,,0,,,,
1cargo_000400.wav,,0,,,,
1cargo_000401.wav,,0,,,,
1cargo_000402.wav,,0,,,,
1cargo_000403.wav,,0,,,,
1cargo_000404.wav,,0,,,,
1cargo_000405.wav,,0,,,,
1cargo_000406.wav,,0,,,,
1cargo_000407.wav,,0,,,,
1cargo_000408.wav,,0,,,,
1cargo_000409.wav,,0,,,,
1cargo_000410.wav,,0,,,,
1cargo_000411.wav,,0,,,,
1cargo_000412.wav,,0,,,,
1cargo_000413.wav,,0,,,,
1cargo_000414.wav,,0,,,,
1cargo_000415.wav,,0,,,,
1cargo_000416.wav,,0,,,,
1cargo_000417.wav,,0,,,,
1cargo_000418.wav,,0,,,,
1cargo_000419.wav,,0,,,,
1cargo_000420.wav,,0,,,,
1cargo_000421.wav,,0,,,,
1cargo_000422.wav,,0,,,,
1cargo_000423.wav,,0,,,,
1cargo_000424.wav,,0,,,,
1cargo_000425.wav,,0,,,,
1cargo_000426.wav,,0,,,,
1cargo_000427.wav,,0,,,,
1cargo_000428.wav,,0,,,,
1cargo_000429.wav,,0,,,,
1cargo_000430.wav,,0,,,,
1cargo_000431.wav,,0,,,,
1cargo_000432.wav,,0,,,,
1cargo_000433.wav,,0,,,,
1cargo_000434.wav,,0,,,,
1cargo_000435.wav,,0,,,,
1cargo_000436.wav,,0,,,,
1cargo_000437.wav,,0,,,,
1cargo_000438.wav,,0,,,,
1cargo_000439.wav,,0,,,,
1cargo_000440.wav,,0,,,,
1cargo_000441.wav,,0,,,,
1cargo_000442.wav,,0,,,,
1cargo_000443.wav,,0,,,,
1cargo_000444.wav,,0,,,,
1cargo_000445.wav,,0,,,,
1cargo_000446.wav,,0,,,,
1cargo_000447.wav,,0,,,,
1cargo_000448.wav,,0,,,,
1cargo_000449.wav,,0,,,,
1cargo_000450.wav,,0,,,,
1cargo_000451.wav,,0,,,,
1cargo_000452.wav,,0,,,,
1cargo_000453.wav,,0,,,,
1cargo_000454.wav,,0,,,,
1cargo_000455.wav,,0,,,,
1cargo_000456.wav,,0,,,,
1cargo_000457.wav,,0,,,,
1cargo_000458.wav,,0,,,,
1cargo_000459.wav,,0,,,,
1cargo_000460.wav,,0,,,,
1cargo_000461.wav,,0,,,,
1cargo_000462.wav,,0,,,,
1cargo_000463.wav,,0,,,,
1cargo_000464.wav,,0,,,,
1cargo_000465.wav,,0,,,,
1cargo_000466.wav,,0,,,,
1cargo_000467.wav,,0,,,,
1cargo_000468.wav,,0,,,,
1cargo_000469.wav,,0,,,,
1cargo_000470.wav,,0,,,,
1cargo_000471.wav,,0,,,,
1cargo_000472.wav,,0,,,,
1cargo_000473.wav,,0,,,,
1cargo_000474.wav,,0,,,,
1cargo_000475.wav,,0,,,,
1cargo_000476.wav,,0,,,,
1cargo_000477.wav,,0,,,,
1cargo_000478.wav,,0,,,,
1cargo_000479.wav,,0,,,,
1cargo_000480.wav,,0,,,,
1cargo_000481.wav,,0,,,,
1cargo_000482.wav,,0,,,,
1cargo_000483.wav,,0,,,,
1cargo_000484.wav,,0,,,,
1cargo_000485.wav,,0,,,,
1cargo_000486.wav,,0,,,,
1cargo_000487.wav,,0,,,,
1cargo_000488.wav,,0,,,,
1cargo_000489.wav,,0,,,,
1cargo_000490.wav,,0,,,,
1cargo_000491.wav,,0,,,,
1cargo_000492.wav,,0,,,,
1cargo_000493.wav,,0,,,,
1cargo_000494.wav,,0,,,,
1cargo_000495.wav,,0,,,,
1cargo_000496.wav,,0,,,,
1cargo_000497.wav,,0,,,,
1cargo_000498.wav,,0,,,,
1cargo_000499.wav,,0,,,,
1cargo_000500.wav,,0,,,,
1cargo_000501.wav,,0,,,,
1cargo_000502.wav,,0,,,,
1cargo_000503.wav,,0,,,,
1cargo_000504.wav,,0,,,,
1cargo_000505.wav,,0,,,,
1cargo_000506.wav,,0,,,,
1cargo_000507.wav,,0,,,,
1cargo_000508.wav,,0,,,,
1cargo_000509.wav,,0,,,,
1cargo_000510.wav,,0,,,,
1cargo_000511.wav,,0,,,,
1cargo_000512.wav,,0,,,,
1cargo_000513.wav,,0,,,,
1cargo_000514.wav,,0,,,,
1cargo_000515.wav,,0,,,,
1cargo_000516.wav,,0,,,,
1cargo_000517.wav,,0,,,,
1cargo_000518.wav,,0,,,,
1cargo_000519.wav,,0,,,,
1cargo_000520.wav,,0,,,,
1cargo_000521.wav,,0,,,,
1cargo_000522.wav,,0,,,,
1cargo_000523.wav,,0,,,,
1cargo_000524.wav,,0,,,,
1cargo_000525.wav,,0,,,,
1cargo_000526.wav,,0,,,,
1cargo_000527.wav,,0,,,,
1cargo_000528.wav,,0,,,,
1cargo_000529.wav,,0,,,,
1cargo_000530.wav,,0,,,,
1cargo_000531.wav,,0,,,,
1cargo_000532.wav,,0,,,,
1cargo_000533.wav,,0,,,,
1cargo_000534.wav,,0,,,,
1cargo_000535.wav,,0,,,,
1cargo_000536.wav,,0,,,,
1cargo_000537.wav,,0,,,,
1cargo_000538.wav,,0,,,,
1cargo_000539.wav,,0,,,,
1cargo_000540.wav,,0,,,,
1cargo_000541.wav,,0,,,,
1cargo_000542.wav,,0,,,,
1cargo_000543.wav,,0,,,,
1cargo_000544.wav,,0,,,,
1cargo_000545.wav,,0,,,,
1cargo_000546.wav,,0,,,,
1cargo_000547.wav,,0,,,,
1cargo_000548.wav,,0,,,,
1cargo_000549.wav,,0,,,,
1cargo_000550.wav,,0,,,,
1cargo_000551.wav,,0,,,,
1cargo_000552.wav,,0,,,,
1cargo_000553.wav,,0,,,,
1cargo_000554.wav,,0,,,,
1cargo_000555.wav,,0,,,,
1cargo_000556.wav,,0,,,,
1cargo_000557.wav,,0,,,,
1cargo_000558.wav,,0,,,,
1cargo_000559.wav,,0,,,,
1cargo_000560.wav,,0,,,,
1cargo_000561.wav,,0,,,,
1cargo_000562.wav,,0,,,,
1cargo_000563.wav,,0,,,,
1cargo_000564.wav,,0,,,,
1cargo_000565.wav,,0,,,,
1cargo_000566.wav,,0,,,,
1cargo_000567.wav,,0,,,,
1cargo_000568.wav,,0,,,,
1cargo_000569.wav,,0,,,,
1cargo_000570.wav,,0,,,,
1cargo_000571.wav,,0,,,,
1cargo_000572.wav,,0,,,,
1cargo_000573.wav,,0,,,,
1cargo_000574.wav,,0,,,,
1cargo_000575.wav,,0,,,,
1cargo_000576.wav,,0,,,,
1cargo_000577.wav,,0,,,,
1cargo_000578.wav,,0,,,,
1cargo_000579.wav,,0,,,,
1cargo_000580.wav,,0,,,,
1cargo_000581.wav,,0,,,,
1cargo_000582.wav,,0,,,,
1cargo_000583.wav,,0,,,,
1cargo_000584.wav,,0,,,,
1cargo_000585.wav,,0,,,,
1cargo_000586.wav,,0,,,,
1cargo_000587.wav,,0,,,,
1cargo_000588.wav,,0,,,,
1cargo_000589.wav,,0,,,,
1cargo_000590.wav,,0,,,,
1cargo_000591.wav,,0,,,,
1cargo_000592.wav,,0,,,,
1cargo_000593.wav,,0,,,,
1cargo_000594.wav,,0,,,,
1cargo_000595.wav,,0,,,,
1cargo_000596.wav,,0,,,,
1cargo_000597.wav,,0,,,,
1cargo_000598.wav,,0,,,,
1cargo_000599.wav,,0,,,,
1cargo_000600.wav,,0,,,,
1cargo_000601.wav,,0,,,,
1cargo_000602.wav,,0,,,,
1cargo_000603.wav,,0,,,,
1cargo_000604.wav,,0,,,,
1cargo_000605.wav,,0,,,,
1cargo_000606.wav,,0,,,,
1cargo_000607.wav,,0,,,,
1cargo_000608.wav,,0,,,,
1cargo_000609.wav,,0,,,,
1cargo_000610.wav,,0,,,,
1cargo_000611.wav,,0,,,,
1cargo_000612.wav,,0,,,,
1cargo_000613.wav,,0,,,,
1cargo_000614.wav,,0,,,,
1cargo_000615.wav,,0,,,,
1cargo_000616.wav,,0,,,,
1cargo_000617.wav,,0,,,,
1cargo_000618.wav,,0,,,,
1cargo_000619.wav,,0,,,,
1cargo_000620.wav,,0,,,,
1cargo_000621.wav,,0,,,,
1cargo_000622.wav,,0,,,,
1cargo_000623.wav,,0,,,,
1cargo_000624.wav,,0,,,,
1cargo_000625.wav,,0,,,,
1cargo_000626.wav,,0,,,,
1cargo_000627.wav,,0,,,,
1cargo_000628.wav,,0,,,,
1cargo_000629.wav,,0,,,,
1cargo_000630.wav,,0,,,,
1cargo_000631.wav,,0,,,,
1cargo_000632.wav,,0,,,,
1cargo_000633.wav,,0,,,,
1cargo_000634.wav,,0,,,,
1cargo_000635.wav,,0,,,,
1cargo_000636.wav,,0,,,,
1cargo_000637.wav,,0,,,,
1cargo_000638.wav,,0,,,,
1cargo_000639.wav,,0,,,,
1cargo_000640.wav,,0,,,,
1cargo_000641.wav,,0,,,,
1cargo_000642.wav,,0,,,,
1cargo_000643.wav,,0,,,,
1cargo_000644.wav,,0,,,,
1cargo_000645.wav,,0,,,,
1cargo_000646.wav,,0,,,,
1cargo_000647.wav,,0,,,,
1cargo_000648.wav,,0,,,,
1cargo_000649.wav,,0,,,,
1cargo_000650.wav,,0,,,,
1cargo_000651.wav,,0,,,,
1cargo_000652.wav,,0,,,,
1cargo_000653.wav,,0,,,,
1cargo_000654.wav,,0,,,,
1cargo_000655.wav,,0,,,,
1cargo_000656.wav,,0,,,,
1cargo_000657.wav,,0,,,,
1cargo_000658.wav,,0,,,,
1cargo_000659.wav,,0,,,,
1cargo_000660.wav,,0,,,,
1cargo_000661.wav,,0,,,,
1cargo_000662.wav,,0,,,,
1cargo_000663.wav,,0,,,,
1cargo_000664.wav,,0,,,,
1cargo_000665.wav,,0,,,,
1cargo_000666.wav,,0,,,,
1cargo_000667.wav,,0,,,,
1cargo_000668.wav,,0,,,,
1cargo_000669.wav,,0,,,,
1cargo_000670.wav,,0,,,,
1cargo_000671.wav,,0,,,,
1cargo_000672.wav,,0,,,,
1cargo_000673.wav,,0,,,,
1cargo_000674.wav,,0,,,,
1cargo_000675.wav,,0,,,,
1cargo_000676.wav,,0,,,,
1cargo_000677.wav,,0,,,,
1cargo_000678.wav,,0,,,,
1cargo_000679.wav,,0,,,,
1cargo_000680.wav,,0,,,,
1cargo_000681.wav,,0,,,,
1cargo_000682.wav,,0,,,,
1cargo_000683.wav,,0,,,,
1cargo_000684.wav,,0,,,,
1cargo_000685.wav,,0,,,,
1cargo_000686.wav,,0,,,,
1cargo_000687.wav,,0,,,,
1cargo_000688.wav,,0,,,,
1cargo_000689.wav,,0,,,,
1cargo_000690.wav,,0,,,,
1cargo_000691.wav,,0,,,,
1cargo_000692.wav,,0,,,,
1cargo_000693.wav,,0,,,,
1cargo_000694.wav,,0,,,,
1cargo_000695.wav,,0,,,,
1cargo_000696.wav,,0,,,,
1cargo_000697.wav,,0,,,,
1cargo_000698.wav,,0,,,,
1cargo_000699.wav,,0,,,,
1cargo_000700.wav,,0,,,,
1cargo_000701.wav,,0,,,,
1cargo_000702.wav,,0,,,,
1cargo_000703.wav,,0,,,,
1cargo_000704.wav,,0,,,,
1cargo_000705.wav,,0,,,,
1cargo_000706.wav,,0,,,,
1cargo_000707.wav,,0,,,,
1cargo_000708.wav,,0,,,,
1cargo_000709.wav,,0,,,,
1cargo_000710.wav,,0,,,,
1cargo_000711.wav,,0,,,,
1cargo_000712.wav,,0,,,,
1cargo_000713.wav,,0,,,,
1cargo_000714.wav,,0,,,,
1cargo_000715.wav,,0,,,,
1cargo_000716.wav,,0,,,,
1cargo_000717.wav,,0,,,,
1cargo_000718.wav,,0,,,,
1cargo_000719.wav,,0,,,,
1cargo_000720.wav,,0,,,,
1cargo_000721.wav,,0,,,,
1cargo_000722.wav,,0,,,,
1cargo_000723.wav,,0,,,,
1cargo_000724.wav,,0,,,,
1cargo_000725.wav,,0,,,,
1cargo_000726.wav,,0,,,,
1cargo_000727.wav,,0,,,,
1cargo_000728.wav,,0,,,,
1cargo_000729.wav,,0,,,,
1cargo_000730.wav,,0,,,,
1cargo_000731.wav,,0,,,,
1cargo_000732.wav,,0,,,,
1cargo_000733.wav,,0,,,,
1cargo_000734.wav,,0,,,,
1cargo_000735.wav,,0,,,,
1cargo_000736.wav,,0,,,,
1cargo_000737.wav,,0,,,,
1cargo_000738.wav,,0,,,,
1cargo_000739.wav,,0,,,,
1cargo_000740.wav,,0,,,,
1cargo_000741.wav,,0,,,,
1cargo_000742.wav,,0,,,,
1cargo_000743.wav,,0,,,,
1cargo_000744.wav,,0,,,,
1cargo_000745.wav,,0,,,,
1cargo_000746.wav,,0,,,,
1cargo_000747.wav,,0,,,,
1cargo_000748.wav,,0,,,,
1cargo_000749.wav,,0,,,,
1cargo_000750.wav,,0,,,,
1cargo_000751.wav,,0,,,,
1cargo_000752.wav,,0,,,,
1cargo_000753.wav,,0,,,,
1cargo_000754.wav,,0,,,,
1cargo_000755.wav,,0,,,,
1cargo_000756.wav,,0,,,,
1cargo_000757.wav,,0,,,,
1cargo_000758.wav,,0,,,,
1cargo_000759.wav,,0,,,,
1cargo_000760.wav,,0,,,,
1cargo_000761.wav,,0,,,,
1cargo_000762.wav,,0,,,,
1cargo_000763.wav,,0,,,,
1cargo_000764.wav,,0,,,,
1cargo_000765.wav,,0,,,,
1cargo_000766.wav,,0,,,,
1cargo_000767.wav,,0,,,,
1cargo_000768.wav,,0,,,,
1cargo_000769.wav,,0,,,,
1cargo_000770.wav,,0,,,,
1cargo_000771.wav,,0,,,,
1cargo_000772.wav,,0,,,,
1cargo_000773.wav,,0,,,,
1cargo_000774.wav,,0,,,,
1cargo_000775.wav,,0,,,,
